title,description,product_type,tags,release_date,discontinued_date,variant_size,variant_color,price,sku,inventory_quantity,variant_id
Quilted Bomber Jacket,Quilted Bomber Jacket from Urban Threads. A versatile piece for all seasons.,Jacket,"quilted, warm",2024-11-20,2025-02-28,XS,Black,85,QBJ-BL-XS,48,51278536540490
Quilted Bomber Jacket,Quilted Bomber Jacket from Urban Threads. A versatile piece for all seasons.,Jacket,"quilted, warm",2024-11-20,2025-02-28,S,Black,85,QBJ-BL-S,13,51278536573258
Quilted Bomber Jacket,Quilted Bomber Jacket from Urban Threads. A versatile piece for all seasons.,Jacket,"quilted, warm",2024-11-20,2025-02-28,M,Black,85,QBJ-BL-M,71,51278536606026
Quilted Bomber Jacket,Quilted Bomber Jacket from Urban Threads. A versatile piece for all seasons.,Jacket,"quilted, warm",2024-11-20,2025-02-28,L,Black,85,QBJ-BL-L,65,51278536638794
Quilted Bomber Jacket,Quilted Bomber Jacket from Urban Threads. A versatile piece for all seasons.,Jacket,"quilted, warm",2024-11-20,2025-02-28,XL,Black,85,QBJ-BL-XL,44,51278536671562
Streetwear Messenger Bag,Streetwear Messenger Bag from Urban Threads. A versatile piece for all seasons.,Accessories,"streetwear, limited",2024-11-20,,One Size,Grey,32,SMB-GR-ONESIZE,12,51278536704330
Patterned Dress Socks,Patterned Dress Socks from Urban Threads. A versatile piece for all seasons.,Socks,"dress, patterned",2024-11-20,,One Size,Navy,14,PDS-NA-ONESIZE,20,51278536737098
Thermal Hoodie,Thermal Hoodie from Urban Threads. A versatile piece for all seasons.,Hoodie,"thermal, cozy",2025-02-10,2025-03-31,XS,Beige,58,TH-BE-XS,18,51278537457994
Thermal Hoodie,Thermal Hoodie from Urban Threads. A versatile piece for all seasons.,Hoodie,"thermal, cozy",2025-02-10,2025-03-31,S,Beige,58,TH-BE-S,26,51278537490762
Thermal Hoodie,Thermal Hoodie from Urban Threads. A versatile piece for all seasons.,Hoodie,"thermal, cozy",2025-02-10,2025-03-31,M,Beige,58,TH-BE-M,3,51278537523530
Thermal Hoodie,Thermal Hoodie from Urban Threads. A versatile piece for all seasons.,Hoodie,"thermal, cozy",2025-02-10,2025-03-31,L,Beige,58,TH-BE-L,12,51278537556298
Thermal Hoodie,Thermal Hoodie from Urban Threads. A versatile piece for all seasons.,Hoodie,"thermal, cozy",2025-02-10,2025-03-31,XL,Beige,58,TH-BE-XL,36,51278537589066
